MONTH_NAME,STATE,REGION,SEASON,EVENT_TYPE,INJURIES_TOTAL,DEATHS_TOTAL,DAMAGE_TOTAL_USD,plot_lat,plot_lon
March,ALABAMA,Southeast,Spring,Strong Wind,0,0,0.0,32.5901,-86.7509
March,MISSOURI,Ohio Valley,Spring,Thunderstorm Wind,0,0,2000.0,37.51,-92.68
March,MISSOURI,Ohio Valley,Spring,Thunderstorm Wind,0,0,20000.0,37.52,-92.68
April,MISSOURI,Ohio Valley,Spring,Tornado,0,0,100000.0,37.38,-93.27
April,TEXAS,South,Spring,Strong Wind,0,0,0.0,31.3897,-98.7857
April,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
April,NEW YORK,Northeast,Spring,Thunderstorm Wind,0,0,0.0,42.1,-79.32
April,KANSAS,South,Spring,Tornado,0,0,500000.0,37.06,-94.69
April,MISSOURI,Ohio Valley,Spring,Hail,0,0,125000.0,36.63,-91.96
April,MISSOURI,Ohio Valley,Spring,Thunderstorm Wind,0,0,10000.0,37.31,-92.77
April,MISSOURI,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,37.04,-92.65
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,37.67,-92.67
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,37.89,-93.62
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,36.73,-93.51
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,37.56,-92.14
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,38.4,-92.72
March,MISSOURI,Ohio Valley,Spring,Thunderstorm Wind,0,0,6000.0,37.43,-92.35
February,AMERICAN SAMOA,Territory,Winter,Strong Wind,0,0,5000.0,-14.2756,-170.702
February,AMERICAN SAMOA,Territory,Winter,Strong Wind,0,0,4000.0,-14.2756,-170.702
February,AMERICAN SAMOA,Territory,Winter,Strong Wind,0,0,10000.0,-14.2756,-170.702
February,AMERICAN SAMOA,Territory,Winter,High Wind,0,0,10000.0,-14.2756,-170.702
February,AMERICAN SAMOA,Territory,Winter,Strong Wind,0,0,150000.0,-14.2756,-170.702
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,39.55,-88.53
April,NEW MEXICO,Southwest,Spring,Hail,0,0,0.0,34.9,-103.37
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,1000.0,31.84,-89.12
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,5000.0,31.51,-89.87
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,1000.0,31.38,-89.87
March,MISSOURI,Ohio Valley,Spring,Tornado,0,0,1000.0,37.0976,-90.9981
March,MISSOURI,Ohio Valley,Spring,Tornado,2,0,800000.0,37.2745,-90.6587
March,MISSOURI,Ohio Valley,Spring,Tornado,0,0,50000.0,37.3412,-90.5491
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,30000.0,34.4764,-105.942
July,TEXAS,South,Summer,Thunderstorm Wind,0,0,25000.0,33.69,-96.99
July,TEXAS,South,Summer,Thunderstorm Wind,0,0,10000.0,33.49,-97.19
March,NEBRASKA,Northern Rockies and Plains,Spring,Thunderstorm Wind,0,0,0.0,42.5659,-96.7178
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,40.4394,-89.4398
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,19000.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,0.0,38.3347,-92.5137
March,INDIANA,Ohio Valley,Spring,Lightning,0,0,35000.0,40.42,-85.65
March,INDIANA,Ohio Valley,Spring,Thunderstorm Wind,0,0,10000.0,40.9892,-85.6368
March,INDIANA,Ohio Valley,Spring,Thunderstorm Wind,0,0,10000.0,40.6636,-86.8414
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,3000.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,0.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,2000.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,1000.0,38.3347,-92.5137
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,39.58,-89.73
March,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,39.36,-88.87
February,ALABAMA,Southeast,Winter,Thunderstorm Wind,0,0,20000.0,34.1298,-86.3346
February,ALABAMA,Southeast,Winter,Thunderstorm Wind,0,0,1000.0,33.9284,-87.0249
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
July,IOWA,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,43.08,-96.35
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,ARKANSAS,South,Spring,Hail,0,0,0.0,36.4607,-94.1918
March,ARKANSAS,South,Spring,Hail,0,0,0.0,36.37,-94.202
March,NORTH CAROLINA,Southeast,Spring,High Wind,0,0,5000.0,35.4195,-78.4686
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,39.72,-87.93
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.76,-87.6
March,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,30.83,-83.98
March,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,31.71,-83.65
March,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,0.0,39.7919,-88.59
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,20000.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,8000.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,5000.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,0.0,38.3347,-92.5137
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
April,NEW MEXICO,Southwest,Spring,Tornado,0,0,0.0,33.5957,-104.3222
April,NEW MEXICO,Southwest,Spring,Hail,0,0,0.0,34.47,-104.25
March,ARKANSAS,South,Spring,Hail,0,0,0.0,36.2641,-94.1944
March,ARKANSAS,South,Spring,Hail,0,0,0.0,36.3109,-94.1792
March,ARKANSAS,South,Spring,Hail,0,0,0.0,36.33,-94.1559
March,ARKANSAS,South,Spring,Hail,0,0,0.0,36.4903,-93.9315
March,ARKANSAS,South,Spring,Hail,0,0,0.0,36.4355,-93.97
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
July,IOWA,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,43.06,-96.22
March,WISCONSIN,Upper Midwest,Spring,Hail,0,0,0.0,44.37,-89.1
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.86,-77.03
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,NORTH CAROLINA,Southeast,Spring,High Wind,0,0,0.0,35.4195,-78.4686
March,NORTH CAROLINA,Southeast,Spring,High Wind,0,0,60000.0,35.4195,-78.4686
March,VIRGINIA,Southeast,Spring,High Wind,0,0,5000.0,37.563,-78.2005
March,VIRGINIA,Southeast,Spring,High Wind,0,0,5000.0,37.563,-78.2005
March,VIRGINIA,Southeast,Spring,High Wind,0,0,5000.0,37.563,-78.2005
March,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,0.0,40.18,-88.11
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,5000.0,38.3347,-92.5137
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,1000.0,32.2618,-90.4147
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,0.0,32.28,-90.04
March,MISSOURI,Ohio Valley,Spring,Tornado,0,0,148000.0,38.23,-91.242
March,MISSISSIPPI,South,Spring,Strong Wind,0,0,5000.0,32.6758,-89.8065
March,MISSISSIPPI,South,Spring,Strong Wind,0,0,50000.0,32.6758,-89.8065
March,MISSISSIPPI,South,Spring,Strong Wind,0,0,10000.0,32.6758,-89.8065
March,MISSISSIPPI,South,Spring,Strong Wind,0,0,10000.0,32.6758,-89.8065
March,LOUISIANA,South,Spring,Thunderstorm Wind,0,0,2000.0,32.47,-91.75
March,SOUTH DAKOTA,Northern Rockies and Plains,Spring,High Wind,0,0,0.0,44.3365,-99.7238
March,SOUTH DAKOTA,Northern Rockies and Plains,Spring,High Wind,0,0,0.0,44.3365,-99.7238
July,IOWA,Upper Midwest,Summer,Thunderstorm Wind,0,0,0.0,43.02,-96.08
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,NEVADA,West,Spring,High Wind,0,0,0.0,39.1063,-116.851
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,MISSOURI,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,37.15,-94.5
June,MASSACHUSETTS,Northeast,Summer,Hail,0,0,0.0,42.54,-71.65
June,MASSACHUSETTS,Northeast,Summer,Hail,0,0,0.0,42.54,-71.47
March,WISCONSIN,Upper Midwest,Spring,Thunderstorm Wind,0,0,0.0,43.17,-89.76
March,WISCONSIN,Upper Midwest,Spring,Thunderstorm Wind,0,0,0.0,42.53,-88.64
March,WISCONSIN,Upper Midwest,Spring,Thunderstorm Wind,0,0,0.0,42.53,-88.64
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,0.0,38.3347,-92.5137
March,WISCONSIN,Upper Midwest,Spring,Strong Wind,0,0,10000.0,44.5937,-89.9941
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,2000.0,32.29,-89.95
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,1000.0,31.68,-89.92
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,1000.0,31.2,-89.94
June,MASSACHUSETTS,Northeast,Summer,Hail,0,0,0.0,42.67,-72.68
June,MASSACHUSETTS,Northeast,Summer,Hail,0,0,0.0,42.23,-72.88
June,MASSACHUSETTS,Northeast,Summer,Hail,0,0,0.0,42.33,-72.68
June,MASSACHUSETTS,Northeast,Summer,Hail,0,0,0.0,42.14,-72.76
June,MASSACHUSETTS,Northeast,Summer,Hail,0,0,0.0,42.59,-72.31
March,MISSISSIPPI,South,Spring,Strong Wind,0,0,10000.0,32.6758,-89.8065
March,MISSOURI,Ohio Valley,Spring,Tornado,0,0,250000.0,37.1113,-90.851
March,MISSOURI,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.52,-90.71
March,MISSOURI,Ohio Valley,Spring,Thunderstorm Wind,0,0,20000.0,38.65,-90.53
March,IOWA,Upper Midwest,Spring,High Wind,0,0,0.0,41.9358,-93.3714
March,TENNESSEE,Ohio Valley,Spring,Hail,0,0,0.0,35.9507,-86.9379
March,TENNESSEE,Ohio Valley,Spring,Thunderstorm Wind,0,0,20000.0,35.8183,-86.1428
March,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.13,-76.42
March,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,38.322,-77.05
March,ATLANTIC NORTH,Water,Spring,Marine Thunderstorm Wind,0,0,0.0,39.2719,-76.6088
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,37.27,-91.85
March,ALABAMA,Southeast,Spring,Hail,0,0,0.0,33.9877,-87.7774
March,KANSAS,South,Spring,Thunderstorm Wind,0,0,80000.0,37.07,-94.64
March,WISCONSIN,Upper Midwest,Spring,Thunderstorm Wind,0,0,0.0,43.18,-88.99
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,39.59,-88.16
March,OHIO,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,40.95,-84.8
March,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,31.36,-83.95
March,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,31.11,-84.36
March,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,31.3,-83.9
March,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,30.86,-83.91
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,40.4,-90.12
March,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,0.0,40.5,-89.85
February,NEW YORK,Northeast,Winter,High Wind,0,0,0.0,43.1361,-75.1449
March,ILLINOIS,Ohio Valley,Spring,High Wind,0,0,0.0,40.0495,-89.3776
March,TENNESSEE,Ohio Valley,Spring,Thunderstorm Wind,0,0,1000.0,36.1305,-86.8658
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
July,TEXAS,South,Summer,Thunderstorm Wind,0,0,3000.0,32.7359,-97.0692
March,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,31.01,-83.87
March,GEORGIA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,31.24,-83.31
March,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,0.0,39.3472,-88.389
March,WISCONSIN,Upper Midwest,Spring,Strong Wind,0,0,2000.0,44.5937,-89.9941
March,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,40.45,-89.51
February,ALABAMA,Southeast,Winter,Thunderstorm Wind,0,0,5000.0,34.1316,-86.2939
February,ALABAMA,Southeast,Winter,Thunderstorm Wind,0,0,5000.0,34.1377,-86.2777
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,0.0,38.3347,-92.5137
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,40.4,-89.59
March,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,40.47,-89.51
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,0.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,0.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,0.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,0.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,0.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,2,0,1000.0,38.3347,-92.5137
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,20000.0,34.4764,-105.942
March,SOUTH DAKOTA,Northern Rockies and Plains,Spring,Thunderstorm Wind,0,0,0.0,42.88,-97.22
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,MISSOURI,Ohio Valley,Spring,Tornado,0,0,35000.0,38.5799,-91.3592
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,5000.0,31.65,-89.67
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,1000.0,31.4,-89.39
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,2000.0,31.46,-89.29
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,10000.0,31.67,-89.22
July,IOWA,Upper Midwest,Summer,Tornado,0,0,0.0,43.3458,-96.2093
July,SOUTH DAKOTA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,43.53,-96.83
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,WISCONSIN,Upper Midwest,Spring,Hail,0,0,0.0,44.66,-90.22
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,ALABAMA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,32.5973,-85.2387
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,36.6,-92.59
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,36.61,-93.58
March,WISCONSIN,Upper Midwest,Spring,Thunderstorm Wind,0,0,0.0,42.84,-89.03
March,WISCONSIN,Upper Midwest,Spring,Thunderstorm Wind,0,0,0.0,43,-89.16
March,WISCONSIN,Upper Midwest,Spring,Thunderstorm Wind,0,0,0.0,42.74,-88.75
March,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,0.0,39.38,-88.61
March,WISCONSIN,Upper Midwest,Spring,Thunderstorm Wind,0,0,0.0,43.07,-88.47
March,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,39.7,-89.12
April,NEW MEXICO,Southwest,Spring,Tornado,0,0,0.0,34.309,-104.2391
March,MISSOURI,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,38.9576,-91.0583
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,ARKANSAS,South,Spring,Hail,0,0,0.0,36.3393,-94.2581
March,ARKANSAS,South,Spring,Hail,0,0,0.0,36.3121,-94.22
March,MISSOURI,Ohio Valley,Spring,Tornado,1,0,1500000.0,38.4604,-90.868
April,NEW MEXICO,Southwest,Spring,Hail,0,0,5000.0,34.87,-103.21
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,1000.0,31.3,-89.2
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,5000.0,31.29,-89.17
March,MISSOURI,Ohio Valley,Spring,Tornado,0,0,80000.0,38.4575,-90.3472
April,NEW MEXICO,Southwest,Spring,Hail,0,0,0.0,35.3,-104.33
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,37.37,-91.43
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,37.45,-91.21
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,36.59,-92.67
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,36.58,-92.66
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,36.64,-93.42
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,37.01,-91.32
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,36.64,-93.43
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,36.53,-91.54
March,ILLINOIS,Ohio Valley,Spring,Tornado,0,0,0.0,39.608,-88.11
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,39.66,-88.07
March,FLORIDA,Southeast,Spring,Thunderstorm Wind,0,0,2000.0,30.03,-84.98
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,40.07,-88.32
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,40.2,-87.59
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,39.64,-88.78
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,39.51,-88
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,40.72,-88.83
March,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,40.48,-89.49
February,ALABAMA,Southeast,Winter,Thunderstorm Wind,0,0,2000.0,34.1744,-86.2291
February,ALABAMA,Southeast,Winter,Thunderstorm Wind,0,0,500.0,34.709,-86.0122
February,ALABAMA,Southeast,Winter,Thunderstorm Wind,0,0,500.0,34.2205,-86.8757
February,CALIFORNIA,West,Winter,High Wind,0,0,0.0,36.5341,-119.773
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,30000.0,34.4764,-105.942
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,38.53,-90.04
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,2000.0,32.38,-88.7
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,5000.0,30.92,-89.17
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,0.0,31.27,-89.25
July,SOUTH DAKOTA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,43.08,-96.78
July,SOUTH DAKOTA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,43.04,-96.8
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,37.74,-91.46
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,36.78,-92.22
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,36.87,-91.91
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,37.13,-92.14
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,0.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,1000.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,1000.0,38.3347,-92.5137
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,39.8803,-89.8535
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,9000.0,38.3347,-92.5137
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,39.55,-88.54
March,ILLINOIS,Ohio Valley,Spring,Thunderstorm Wind,0,0,0.0,40.15,-89.19
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,TEXAS,South,Spring,High Wind,0,0,0.0,31.3897,-98.7857
March,ILLINOIS,Ohio Valley,Spring,Hail,0,0,0.0,38.32,-89.84
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
April,NEW MEXICO,Southwest,Spring,Hail,0,0,0.0,33.68,-103.19
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,37.32,-91.96
March,MISSOURI,Ohio Valley,Spring,Hail,0,0,0.0,37.64,-91.54
July,SOUTH DAKOTA,Northern Rockies and Plains,Summer,Thunderstorm Wind,0,0,0.0,43.53,-96.82
March,WISCONSIN,Upper Midwest,Spring,Hail,0,0,0.0,44.35,-89.07
March,WISCONSIN,Upper Midwest,Spring,Thunderstorm Wind,0,0,0.0,42.85,-88.32
March,WISCONSIN,Upper Midwest,Spring,Thunderstorm Wind,0,0,0.0,42.95,-87.9
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,1000.0,38.3347,-92.5137
March,MISSOURI,Ohio Valley,Spring,High Wind,0,0,1000.0,38.3347,-92.5137
February,ALABAMA,Southeast,Winter,Thunderstorm Wind,0,0,0.0,34.7478,-86.7863
February,ALABAMA,Southeast,Winter,Thunderstorm Wind,0,0,0.0,34.6441,-86.7862
February,ALABAMA,Southeast,Winter,Thunderstorm Wind,0,0,1000.0,34.41,-86.47
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
April,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
February,ALABAMA,Southeast,Winter,Thunderstorm Wind,0,0,2000.0,34.1744,-86.2291
February,ALABAMA,Southeast,Winter,Thunderstorm Wind,0,0,0.0,34.1977,-86.1674
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,3000.0,31.4,-90.66
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,5000.0,31.37,-90.35
April,NEW MEXICO,Southwest,Spring,Hail,0,0,0.0,33.58,-104.37
March,MISSOURI,Ohio Valley,Spring,Tornado,0,0,1200000.0,38.6329,-90.5875
March,MISSOURI,Ohio Valley,Spring,Tornado,0,0,222000.0,38.8536,-90.2582
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,15000.0,32.34,-90.88
March,MISSISSIPPI,South,Spring,Thunderstorm Wind,0,0,1000.0,31.71,-91.06
March,WISCONSIN,Upper Midwest,Spring,Hail,0,0,0.0,44.45,-89.62
March,WISCONSIN,Upper Midwest,Spring,Hail,0,0,0.0,44.45,-89.57
March,WISCONSIN,Upper Midwest,Spring,Hail,0,0,0.0,44.45,-89.57
March,WISCONSIN,Upper Midwest,Spring,Hail,0,0,0.0,44.35,-89.31
April,NEW MEXICO,Southwest,Spring,Hail,0,0,0.0,34.82,-104.54
March,NEW MEXICO,Southwest,Spring,High Wind,0,0,0.0,34.4764,-105.942
March,ALABAMA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,33.5784,-88.148
March,ALABAMA,Southeast,Spring,Thunderstorm Wind,0,0,0.0,33.5881,-87.9064
March,WEST VIRGINIA,Ohio Valley,Spring,High Wind,0,0,10000.0,38.4204,-80.6665
